playerID,birthYear,birthMonth,birthDay,birthCity,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,bbrefID,finalGame,retroID,deathDate,birthDate
aveliab01,1995.0,2.0,14.0,San Pedro de Macoris,D.R.,San Pedro de Macorís,,,,,,,Abiatal,Avelino,Abiatal,210.0,72.0,R,R,2018-09-08,aveliab01,2019-08-26,avela001,,1995-02-14
avenbr01,1972.0,3.0,4.0,Orange,USA,TX,,,,,,,Bruce,Aven,David Bruce,180.0,69.0,R,R,1997-08-27,avenbr01,2002-05-27,avenb001,,1972-03-04
averiea02,1931.0,9.0,9.0,Cleveland,USA,OH,2015.0,5.0,13.0,USA,WA,Tacoma,Earl,Averill,Earl Douglas,185.0,70.0,R,R,1956-04-19,averiea02,1963-09-26,avere102,2015-05-13,1931-09-09
averiea01,1902.0,5.0,21.0,Snohomish,USA,WA,1983.0,8.0,16.0,USA,WA,Everett,Earl,Averill,Howard Earl,172.0,69.0,L,R,1929-04-16,averiea01,1941-04-25,avere101,1983-08-16,1902-05-21
averyst01,1970.0,4.0,14.0,Trenton,USA,MI,,,,,,,Steve,Avery,Steven Thomas,180.0,76.0,L,L,1990-06-13,averyst01,2003-07-20,avers001,,1970-04-14
averyxa01,1990.0,1.0,1.0,Atlanta,USA,GA,,,,,,,Xavier,Avery,Xavier Tyrone,190.0,72.0,L,L,2012-05-13,averyxa01,2012-10-01,averx001,,1990-01-01
avilaal01,1987.0,1.0,29.0,Hialeah,USA,FL,,,,,,,Alex,Avila,Alexander Thomas,228.0,71.0,L,R,2009-08-06,avilaal01,2021-10-03,avila001,,1987-01-29
avilabo01,1924.0,4.0,2.0,Veracruz,Mexico,Veracruz,2004.0,10.0,26.0,Mexico,Veracruz,Veracruz,Bobby,Avila,Roberto Francisco,175.0,70.0,R,R,1949-04-30,avilabo01,1959-09-29,avilb101,2004-10-26,1924-04-02
avilani01,1997.0,7.0,25.0,Modesto,USA,CA,,,,,,,Nick,Avila,Nicholas Paul,195.0,76.0,R,R,2024-04-01,avilani01,,aviln001,,1997-07-25
avilape01,1997.0,1.0,14.0,Caracas,Venezuela,Distrito Capital,,,,,,,Pedro,Avila,Pedro Manuel,210.0,71.0,R,R,2019-04-11,avilape01,,avilp001,,1997-01-14
avilalu01,1989.0,7.0,19.0,Caracas,Venezuela,Distrito Capital,,,,,,,Luis,Avilan,Luis Armando,235.0,74.0,L,L,2012-07-14,avilalu01,2021-04-15,avill001,,1989-07-19
avilemi01,1981.0,3.0,13.0,New York,USA,NY,,,,,,,Mike,Aviles,Michael Anthony,205.0,70.0,R,R,2008-05-29,avilemi01,2017-10-01,avilm001,,1981-03-13
avilera01,1952.0,1.0,22.0,Manati,P.R.,,2020.0,1.0,27.0,P.R.,,Manati,Ramon,Aviles,Ramon Antonio,155.0,69.0,R,R,1977-07-10,avilera01,1981-10-04,avilr101,2020-01-27,1952-01-22
avreaja01,1920.0,7.0,6.0,Cleburne,USA,TX,1987.0,6.0,26.0,USA,TX,Dallas,Jay,Avrea,James Epherium,175.0,73.0,R,R,1950-04-22,avreaja01,1950-05-06,avrej101,1987-06-26,1920-07-06
axelrdy01,1985.0,7.0,30.0,Santa Barbara,USA,CA,,,,,,,Dylan,Axelrod,Dylan Davis Haines,195.0,70.0,R,R,2011-09-07,axelrdy01,2015-08-18,axeld001,,1985-07-30
axforjo01,1983.0,4.0,1.0,Simcoe,CAN,ON,,,,,,,John,Axford,John Berton,234.0,77.0,R,R,2009-09-15,axforjo01,2021-08-02,axfoj001,,1983-04-01
ayalabe01,1951.0,2.0,7.0,Yauco,P.R.,,,,,,,,Benny,Ayala,Benigno,185.0,73.0,R,R,1974-08-27,ayalabe01,1985-10-02,ayalb001,,1951-02-07
ayalabo01,1969.0,7.0,8.0,Ventura,USA,CA,,,,,,,Bobby,Ayala,Robert Joseph,190.0,74.0,R,R,1992-09-05,ayalabo01,1999-10-02,ayalb002,,1969-07-08
ayalalu01,1978.0,1.0,12.0,Los Mochis,Mexico,Sinaloa,,,,,,,Luis,Ayala,Luis Ignacio,205.0,74.0,R,R,2003-03-31,ayalalu01,2013-09-29,ayall001,,1978-01-12
aybarer01,1984.0,1.0,14.0,Bani,D.R.,Peravia,,,,,,,Erick,Aybar,Erick Johan,195.0,70.0,B,R,2006-05-16,aybarer01,2017-10-01,aybae001,,1984-01-14
aybarma01,1972.0,5.0,4.0,Bani,D.R.,Peravia,,,,,,,Manny,Aybar,Manuel Antonio,165.0,73.0,R,R,1997-08-04,aybarma01,2005-06-10,aybam001,,1972-05-04
aybarwi01,1983.0,3.0,9.0,Bani,D.R.,Peravia,,,,,,,Willy,Aybar,Willy Del Jesus,205.0,71.0,B,R,2005-08-31,aybarwi01,2010-10-03,aybaw001,,1983-03-09
aydelja01,1861.0,7.0,6.0,Marion,USA,IN,1926.0,10.0,22.0,USA,MI,Detroit,Jake,Aydelott,Jacob Stuart,180.0,72.0,L,R,1884-05-15,aydelja01,1886-07-13,aydej101,1926-10-22,1861-07-06
ayersbi01,1919.0,9.0,27.0,Newnan,USA,GA,1980.0,9.0,24.0,USA,GA,Newnan,Bill,Ayers,William Oscar,185.0,75.0,R,R,1947-04-17,ayersbi01,1947-07-13,ayerb101,1980-09-24,1919-09-27
ayersdo01,1891.0,5.0,21.0,Snake Creek,USA,VA,1968.0,5.0,26.0,USA,VA,Pulaski,Doc,Ayers,Yancey Wyatt,185.0,73.0,R,R,1913-09-09,ayersdo01,1921-05-21,ayerd101,1968-05-26,1891-05-21
aylwadi01,1925.0,6.0,4.0,Baltimore,USA,MD,1983.0,6.0,11.0,USA,CA,Spring Valley,Dick,Aylward,Richard John,190.0,72.0,R,R,1953-05-01,aylwadi01,1953-05-20,aylwd101,1983-06-11,1925-06-04
ayraubo01,1966.0,4.0,27.0,South Lake Tahoe,USA,CA,,,,,,,Bob,Ayrault,Robert Cunningham,230.0,76.0,R,R,1992-06-07,ayraubo01,1993-07-25,ayrab001,,1966-04-27
ayraujo01,1971.0,10.0,8.0,Rochester,USA,MI,,,,,,,Joe,Ayrault,Joseph Allen,190.0,75.0,R,R,1996-09-01,ayraujo01,1996-09-29,ayraj001,,1971-10-08
azcuejo01,1939.0,8.0,18.0,Cienfuegos,Cuba,Cienfuegos,,,,,,,Joe,Azcue,Jose Joaquin,190.0,72.0,R,R,1960-08-03,azcuejo01,1972-09-29,azcuj101,,1939-08-18
azocajo01,1996.0,5.0,11.0,Güiria,Venezuela,Sucre,,,,,,,Jose,Azocar,Jose Enrique,181.0,71.0,R,R,2022-04-07,azocajo01,,azocj001,,1996-05-11
azocaos01,1965.0,2.0,21.0,Soro,Venezuela,Sucre,2010.0,6.0,14.0,Venezuela,Carabobo,Valencia,Oscar,Azocar,Oscar Gregorio,170.0,73.0,L,L,1990-07-17,azocaos01,1992-10-04,azoco001,2010-06-14,1965-02-21
babbch01,1873.0,2.0,20.0,Milwaukie,USA,OR,1954.0,3.0,19.0,USA,OR,Portland,Charlie,Babb,Charles Amos,165.0,70.0,B,R,1903-04-17,babbch01,1905-09-07,babbc101,1954-03-19,1873-02-20
babcobo01,1949.0,8.0,25.0,New Castle,USA,PA,,,,,,,Bob,Babcock,Robert Ernest,210.0,77.0,R,R,1979-07-22,babcobo01,1981-06-11,babcb101,,1949-08-25
babelo01,1928.0,1.0,11.0,Pisgah,USA,IA,1984.0,2.0,14.0,USA,NE,Omaha,Loren,Babe,Loren Rolland,180.0,70.0,L,R,1952-08-19,babelo01,1953-09-27,babel101,1984-02-14,1928-01-11
babicjo01,1913.0,5.0,14.0,Albion,USA,CA,2001.0,1.0,19.0,USA,CA,Richmond,Johnny,Babich,John Charles,185.0,73.0,R,R,1934-06-19,babicjo01,1941-08-28,babij101,2001-01-19,1913-05-14
babinch01,1895.0,5.0,4.0,Cranston,USA,RI,1957.0,3.0,22.0,USA,RI,Providence,Charlie,Babington,Charles Percy,170.0,72.0,R,R,1915-07-20,babinch01,1915-09-26,babic101,1957-03-22,1895-05-04
babitsh01,1959.0,3.0,9.0,Oakland,USA,CA,,,,,,,Shooty,Babitt,Mack Neal,174.0,68.0,R,R,1981-04-09,babitsh01,1981-09-04,babis101,,1959-03-09
bachala01,1995.0,6.0,3.0,Winfield,USA,IL,,,,,,,Lake,Bachar,Lake David,219.0,74.0,R,R,2024-09-08,bachala01,,bachl001,,1995-06-03
bachmsa01,1999.0,9.0,30.0,Indianapolis,USA,IN,,,,,,,Sam,Bachman,Samuel Duane,235.0,73.0,R,R,2023-05-26,bachmsa01,2023-07-03,bachs001,,1999-09-30
backebr01,1978.0,4.0,5.0,Galveston,USA,TX,,,,,,,Brandon,Backe,Brandon Allen,182.0,72.0,R,R,2002-07-19,backebr01,2009-06-18,backb001,,1978-04-05
backmle01,1888.0,3.0,20.0,Cleves,USA,OH,1975.0,11.0,8.0,USA,OH,Cincinnati,Les,Backman,Lester John,195.0,72.0,R,R,1909-07-03,backmle01,1910-08-28,backl101,1975-11-08,1888-03-20
backmwa01,1959.0,9.0,22.0,Hillsboro,USA,OR,,,,,,,Wally,Backman,Walter Wayne,160.0,69.0,B,R,1980-09-02,backmwa01,1993-05-14,backw001,,1959-09-22
baconed01,1895.0,4.0,8.0,Frankfort,USA,KY,1963.0,10.0,2.0,USA,KY,Louisville,Eddie,Bacon,Edgar Suter,158.0,68.0,,,1917-08-13,baconed01,1917-08-20,bacoe101,1963-10-02,1895-04-08
bacsimi01,1952.0,4.0,1.0,Dallas,USA,TX,,,,,,,Mike,Bacsik,Michael James,180.0,74.0,R,R,1975-06-15,bacsimi01,1980-08-09,bacsm101,,1952-04-01
bacsimi02,1977.0,11.0,11.0,Dallas,USA,TX,,,,,,,Mike,Bacsik,Michael Joseph,225.0,74.0,L,L,2001-08-05,bacsimi02,2007-09-30,bacsm001,,1977-11-11
bacusda01,1991.0,4.0,2.0,Moline,USA,IL,,,,,,,Dakota,Bacus,Dakota John,212.0,74.0,R,R,2020-08-09,bacusda01,2020-09-06,bacud001,,1991-04-02
baczefr01,1926.0,5.0,15.0,St. Paul,USA,MN,1976.0,11.0,14.0,USA,CA,Culver City,Fred,Baczewski,Frederic John,185.0,74.0,L,L,1953-04-26,baczefr01,1955-04-16,baczf101,1976-11-14,1926-05-15
baddoak01,1998.0,8.0,16.0,Silver Spring,USA,MD,,,,,,,Akil,Baddoo,Akil Neomon,214.0,73.0,L,L,2021-04-04,baddoak01,,badda001,,1998-08-16
badenbu01,1983.0,2.0,8.0,Atlanta,USA,GA,,,,,,,Burke,Badenhop,Burke Heinrich,205.0,77.0,R,R,2008-04-09,badenbu01,2015-10-03,badeb001,,1983-02-08
baderar01,1886.0,9.0,21.0,St. Louis,USA,MO,1957.0,4.0,5.0,USA,MO,St. Louis,Art,Bader,Arthur Herman,170.0,70.0,R,R,1904-08-02,baderar01,1904-08-03,badea101,1957-04-05,1886-09-21
baderha01,1994.0,6.0,3.0,Bronxville,USA,NY,,,,,,,Harrison,Bader,Harrison Joseph,210.0,72.0,R,R,2017-07-25,baderha01,,badeh001,,1994-06-03
baderlo01,1888.0,4.0,27.0,Bader,USA,IL,1973.0,6.0,2.0,USA,KS,Le Roy,Lore,Bader,Lore Verne,175.0,72.0,L,R,1912-09-30,baderlo01,1918-07-18,badek101,1973-06-02,1888-04-27
badgrre01,1902.0,12.0,1.0,Orillia,USA,WA,1998.0,7.0,13.0,USA,WA,Kent,Red,Badgro,Morris Hiram,190.0,72.0,L,R,1929-06-20,badgrre01,1930-09-18,badgr101,1998-07-13,1902-12-01
baeji01,1999.0,7.0,26.0,Daegu,South Korea,Daegu,,,,,,,Ji Hwan,Bae,Ji Hwan,185.0,73.0,L,R,2022-09-23,baeji01,,bae-j001,,1999-07-26
baeched01,1907.0,5.0,15.0,Paden,USA,OK,1957.0,8.0,15.0,USA,IL,Grafton,Ed,Baecht,Edward Joseph,195.0,75.0,R,R,1926-04-24,baeched01,1937-09-03,baece101,1957-08-15,1907-05-15
baekch01,1980.0,5.0,29.0,Busan,South Korea,Busan,,,,,,,Cha-Seung,Baek,Cha-Seung,190.0,76.0,R,R,2004-08-08,baekch01,2008-09-28,baekc001,,1980-05-29
baergca01,1968.0,11.0,4.0,Santurce,P.R.,,,,,,,,Carlos,Baerga,Carlos Obed,165.0,71.0,B,R,1990-04-14,baergca01,2005-09-30,baerc001,,1968-11-04
bellru01,1881.0,1.0,1.0,Wausau,USA,WI,1955.0,7.0,28.0,USA,NM,Albuquerque,Rudy,Baerwald,Rudolph Fred,158.0,68.0,R,R,1907-09-14,bellru01,1907-10-05,bellr103,1955-07-28,1881-01-01
baezbe01,1977.0,5.0,6.0,Bonao,D.R.,Monseñor Nouel,,,,,,,Benito,Baez,Benito,160.0,72.0,L,L,2001-08-25,baezbe01,2001-10-05,baezb001,,1977-05-06
baezda01,1977.0,9.0,10.0,Pinar del Río,Cuba,Pinar del Río,,,,,,,Danys,Baez,Danys G.,225.0,75.0,R,R,2001-05-13,baezda01,2011-07-16,baezd001,,1977-09-10
baezja01,1992.0,12.0,1.0,Bayamon,P.R.,,,,,,,,Javier,Baez,Ednel Javier,190.0,72.0,R,R,2014-08-05,baezja01,,baezj001,,1992-12-01
baezjo01,1953.0,12.0,31.0,San Cristobal,D.R.,San Cristóbal,,,,,,,Jose,Baez,Jose Antonio,160.0,68.0,R,R,1977-04-06,baezjo01,1978-06-06,baezj101,,1953-12-31
baezke01,1967.0,1.0,10.0,Brooklyn,USA,NY,,,,,,,Kevin,Baez,Kevin Richard,160.0,72.0,R,R,1990-09-03,baezke01,1993-10-03,baezk001,,1967-01-10
baezmi01,1996.0,1.0,21.0,Havana,Cuba,La Habana,,,,,,,Michel,Baez,Michel,220.0,80.0,R,R,2019-07-23,baezmi01,2022-08-02,baezm001,,1996-01-21
baezpe01,1988.0,3.0,11.0,Bani,D.R.,Peravia,,,,,,,Pedro,Baez,Pedro Alberys,232.0,72.0,R,R,2014-05-05,baezpe01,2022-04-19,baezp001,,1988-03-11
baezsa01,1993.0,11.0,25.0,Juan Baron,D.R.,San Cristóbal,,,,,,,Sandy,Baez,Sandy,219.0,74.0,R,R,2018-06-04,baezsa01,2019-05-17,baezs001,,1993-11-25
bagbyji01,1889.0,10.0,5.0,Barnett,USA,GA,1954.0,7.0,28.0,USA,GA,Marietta,Jim,Bagby,James Charles Jacob,170.0,72.0,B,R,1912-04-22,bagbyji01,1923-09-07,bagbj101,1954-07-28,1889-10-05
bagbyji02,1916.0,9.0,8.0,Cleveland,USA,OH,1988.0,9.0,2.0,USA,GA,Marietta,Jim,Bagby,James Charles Jacob,170.0,74.0,R,R,1938-04-18,bagbyji02,1947-09-25,bagbj102,1988-09-02,1916-09-08
begleed01,1863.0,10.0,,New York,USA,NY,1919.0,7.0,24.0,USA,CT,Waterbury,Ed,Bagley,Edward H.,173.0,68.0,,,1884-05-03,begleed01,1885-07-04,begle101,1919-07-24,
beglege01,1861.0,6.0,7.0,New York,USA,NY,1901.0,8.0,15.0,USA,NY,Long Island City,Gene,Bagley,Eugene T.,,,,,1886-09-11,beglege01,1886-10-01,beglg101,1901-08-15,1861-06-07
bagwebi01,1895.0,2.0,24.0,Choudrant,USA,LA,1976.0,10.0,5.0,USA,LA,Choudrant,Bill,Bagwell,William Mallory,175.0,73.0,L,L,1923-04-17,bagwebi01,1925-09-26,bagwb101,1976-10-05,1895-02-24
bagweje01,1968.0,5.0,27.0,Boston,USA,MA,,,,,,,Jeff,Bagwell,Jeffrey Robert,195.0,72.0,R,R,1991-04-08,bagweje01,2005-10-02,bagwj001,,1968-05-27
bahnsst01,1944.0,12.0,15.0,Council Bluffs,USA,IA,,,,,,,Stan,Bahnsen,Stanley Raymond,185.0,74.0,R,R,1966-09-09,bahnsst01,1982-10-02,bahns101,,1944-12-15
bahred01,1919.0,10.0,16.0,Rouleau,CAN,SK,2007.0,4.0,6.0,USA,WA,Seattle,Ed,Bahr,Edson Garfield,172.0,73.0,R,R,1946-05-01,bahred01,1947-07-04,bahre101,2007-04-06,1919-10-16
bahrefr01,1858.0,9.0,12.0,Poughkeepsie,USA,NY,1888.0,3.0,30.0,USA,NY,Poughkeepsie,Frank,Bahret,Franklin Fletcher,184.0,73.0,,,1884-04-17,bahrefr01,1884-04-22,bahrf101,1888-03-30,1858-09-12
baichgr01,1889.0,12.0,10.0,Toledo,USA,IL,1956.0,6.0,28.0,USA,CA,San Jose,Grover,Baichley,Grover Cleveland,165.0,68.0,R,R,1914-08-24,baichgr01,1914-09-04,baicg101,1956-06-28,1889-12-10
bailesc01,1961.0,12.0,18.0,Chillicothe,USA,OH,,,,,,,Scott,Bailes,Scott Alan,170.0,74.0,L,L,1986-04-09,bailesc01,1998-09-27,bails001,,1961-12-18
bailesw01,1895.0,2.0,12.0,Joliet,USA,IL,1939.0,9.0,27.0,USA,IL,Joliet,Abraham,Bailey,Abraham Lincoln,184.0,72.0,R,R,1919-05-23,bailesw01,1921-06-11,bails101,1939-09-27,1895-02-12
bailean01,1984.0,5.0,31.0,Voorhees,USA,NJ,,,,,,,Andrew,Bailey,Andrew Scott,240.0,75.0,R,R,2009-04-06,bailean01,2017-08-15,baila001,,1984-05-31
bailebi02,1881.0,11.0,19.0,Shawnee,USA,OH,1967.0,10.0,27.0,USA,WA,Seattle,Bill,Bailey,Harry Lewis,170.0,70.0,L,R,1911-04-21,bailebi02,1911-05-27,bailb102,1967-10-27,1881-11-19
bailebi01,1888.0,4.0,12.0,Fort Smith,USA,AR,1926.0,11.0,2.0,USA,TX,Houston,Bill,Bailey,William F.,165.0,71.0,L,L,1907-09-11,bailebi01,1922-06-26,bailb101,1926-11-02,1888-04-12
bailebo01,1942.0,10.0,13.0,Long Beach,USA,CA,2018.0,1.0,9.0,USA,NV,Las Vegas,Bob,Bailey,Robert Sherwood,180.0,73.0,R,R,1962-09-14,bailebo01,1978-10-02,bailb103,2018-01-09,1942-10-13
bailebr01,1994.0,10.0,19.0,Westminster,USA,CO,,,,,,,Brandon,Bailey,Brandon David Keith,195.0,70.0,R,R,2020-07-26,bailebr01,2020-08-14,bailb002,,1994-10-19
baileco01,1971.0,1.0,24.0,Herrin,USA,IL,,,,,,,Cory,Bailey,Philip Cory,195.0,72.0,R,R,1993-09-01,baileco01,2002-07-03,bailc001,,1971-01-24
baileed01,1931.0,4.0,15.0,Strawberry Plains,USA,TN,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,baileed01,1966-04-26,baile101,2007-03-23,1931-04-15
bailefr01,1895.0,8.0,16.0,Mount Hope,USA,WV,1972.0,8.0,16.0,USA,WV,Huntington,Fred,Bailey,Frederick Middleton,150.0,71.0,L,L,1916-08-19,bailefr01,1918-04-27,bailf101,1972-08-16,1895-08-16
bailege01,1893.0,11.0,25.0,Pearsall,USA,TX,1973.0,11.0,14.0,USA,TX,Houston,Gene,Bailey,Arthur Eugene,160.0,68.0,R,R,1917-09-10,bailege01,1924-06-03,bailg101,1973-11-14,1893-11-25
baileha01,1876.0,11.0,24.0,Palmyra,USA,MI,1922.0,7.0,10.0,USA,OH,Toledo,Harvey,Bailey,Harvey Francis,160.0,72.0,,L,1899-06-30,baileha01,1900-05-21,bailh102,1922-07-10,1876-11-24
baileho02,1986.0,5.0,3.0,La Grange,USA,TX,,,,,,,Homer,Bailey,David Dewitt,223.0,76.0,R,R,2007-06-08,baileho02,2020-09-22,bailh001,,1986-05-03
baileho01,1957.0,7.0,31.0,Grand Haven,USA,MI,,,,,,,Howard,Bailey,Howard Lee,195.0,72.0,R,L,1981-04-12,baileho01,1983-10-01,bailh101,,1957-07-31
baileje01,1978.0,11.0,19.0,Longview,USA,WA,,,,,,,Jeff,Bailey,Jeffrey Todd,200.0,74.0,R,R,2007-07-06,baileje01,2009-07-04,bailj001,,1978-11-19
baileji01,1934.0,12.0,16.0,Strawberry Plains,USA,TN,2022.0,10.0,13.0,USA,TN,Ten Mile,Jim,Bailey,James Hopkins,210.0,74.0,B,L,1959-09-10,baileji01,1959-09-20,bailj101,2022-10-13,1934-12-16
baileki01,1869.0,11.0,22.0,Tunstall's Station,USA,VA,1917.0,11.0,19.0,USA,GA,Macon,King,Bailey,Linwood Clifton,185.0,72.0,L,L,1895-09-21,baileki01,1895-09-21,bailk101,1917-11-19,1869-11-22
bailema01,1961.0,11.0,4.0,Springfield,USA,MO,,,,,,,Mark,Bailey,John Mark,195.0,77.0,B,R,1984-04-27,bailema01,1992-08-22,bailm001,,1961-11-04
bailepa01,1999.0,5.0,29.0,Greensboro,USA,NC,,,,,,,Patrick,Bailey,Patrick,210.0,72.0,B,R,2023-05-19,bailepa01,,bailp001,,1999-05-29
bailero01,1970.0,10.0,3.0,Chattahoochee,USA,FL,,,,,,,Roger,Bailey,Charles Roger,180.0,73.0,R,R,1995-04-27,bailero01,1997-09-24,bailr001,,1970-10-03
bailest01,1942.0,2.0,12.0,Bronx,USA,NY,,,,,,,Steve,Bailey,Steven John,194.0,73.0,R,R,1967-04-14,bailest01,1968-09-26,bails102,,1942-02-12
bailobo01,1951.0,7.0,10.0,Connellsville,USA,PA,,,,,,,Bob,Bailor,Robert Michael,170.0,71.0,R,R,1975-09-06,bailobo01,1985-10-06,bailb001,,1951-07-10
bainlo01,1922.0,7.0,4.0,Staples,USA,MN,1996.0,11.0,24.0,USA,WI,Chetek,Loren,Bain,Herbert Loren,190.0,72.0,R,R,1945-06-23,bainlo01,1945-07-04,bainl101,1996-11-24,1922-07-04
baineha01,1959.0,3.0,15.0,Easton,USA,MD,,,,,,,Harold,Baines,Harold Douglas,175.0,74.0,L,L,1980-04-10,baineha01,2001-09-27,bainh001,,1959-03-15
bairdo01,1949.0,8.0,22.0,Defiance,USA,OH,,,,,,,Doug,Bair,Charles Douglas,170.0,72.0,R,R,1976-09-13,bairdo01,1990-10-03,baird001,,1949-08-22
bairdal01,1895.0,6.0,2.0,Cleburne,USA,TX,1976.0,11.0,27.0,USA,LA,Shreveport,Al,Baird,Albert Wells,160.0,69.0,R,R,1917-09-10,bairdal01,1919-09-28,baira101,1976-11-27,1895-06-02
bairdbo01,1940.0,1.0,16.0,Knoxville,USA,TN,1974.0,4.0,11.0,USA,TN,Chattanooga,Bob,Baird,Robert Allen,195.0,76.0,L,L,1962-09-03,bairdbo01,1963-09-27,bairb101,1974-04-11,1940-01-16
bairddo01,1891.0,9.0,27.0,St. Charles,USA,MO,1967.0,6.0,13.0,USA,GA,Thomasville,Doug,Baird,Howard Douglas,148.0,69.0,R,R,1915-04-17,bairddo01,1920-10-02,baird101,1967-06-13,1891-09-27
baislje01,1982.0,12.0,19.0,Tampa,USA,FL,,,,,,,Jeff,Baisley,Jeffrey Scot,225.0,75.0,R,R,2008-09-09,baislje01,2008-09-28,baisj001,,1982-12-19
bajenje01,1978.0,3.0,21.0,Pomona,USA,CA,,,,,,,Jeff,Bajenaru,Jeffrey Michael,190.0,73.0,R,R,2004-09-04,bajenje01,2006-08-07,bajej001,,1978-03-21
bakenda01,1945.0,3.0,5.0,Columbus,USA,OH,2014.0,7.0,30.0,USA,OH,Galena,Dave,Bakenhaster,David Lee,168.0,70.0,R,R,1964-06-20,bakenda01,1964-07-22,baked103,2014-07-30,1945-03-05
bakeral01,1906.0,2.0,28.0,Batesville,USA,MS,1982.0,11.0,6.0,USA,TX,Kenedy,Al,Baker,Albert Jones,170.0,71.0,R,R,1938-08-20,bakeral01,1938-08-29,bakea101,1982-11-06,1906-02-28
bakerbi01,1911.0,2.0,22.0,Paw Creek,USA,NC,2006.0,4.0,13.0,USA,SC,Myrtle Beach,Bill,Baker,William Presley,200.0,72.0,R,R,1940-05-04,bakerbi01,1949-08-01,bakeb101,2006-04-13,1911-02-22
bakerbo01,1878.0,7.0,17.0,Watervliet,USA,NY,1940.0,8.0,17.0,USA,NY,New York,Bock,Baker,Charles,181.0,69.0,,L,1901-04-28,bakerbo01,1901-05-13,bakeb102,1940-08-17,1878-07-17
bakerbr01,1994.0,12.0,2.0,Fort Walton Beach,USA,FL,,,,,,,Bryan,Baker,Bryan Scott,245.0,78.0,R,R,2021-09-05,bakerbr01,,bakeb001,,1994-12-02
bakerch01,1856.0,1.0,15.0,West Boylston,USA,MA,1937.0,1.0,15.0,USA,NH,Goffstown,Charlie,Baker,Charles Arthur,140.0,64.0,R,R,1884-08-01,bakerch01,1884-08-27,bakec102,1937-01-15,1856-01-15
bakerch02,1952.0,12.0,6.0,Seattle,USA,WA,,,,,,,Chuck,Baker,Charles Joseph,180.0,71.0,R,R,1978-04-07,bakerch02,1981-10-04,bakec101,,1952-12-06
bakerda02,1999.0,2.0,11.0,Redwood City,USA,CA,,,,,,,Darren,Baker,Darren John,167.0,70.0,L,R,2024-09-01,bakerda02,,baked003,,1999-02-11
bakerda01,1956.0,11.0,25.0,Lacona,USA,IA,,,,,,,Dave,Baker,David Glenn,185.0,72.0,L,R,1982-09-12,bakerda01,1982-09-29,baked101,,1956-11-25
bakerde01,1892.0,5.0,3.0,Sherwood,USA,OR,1973.0,9.0,11.0,USA,TX,Olmos Park,Del,Baker,Delmer David,176.0,71.0,R,R,1914-04-16,bakerde01,1916-09-30,baked102,1973-09-11,1892-05-03
bakerdo01,1961.0,4.0,3.0,Fullerton,USA,CA,,,,,,,Doug,Baker,Douglas Lee,165.0,69.0,B,R,1984-07-02,bakerdo01,1990-04-12,baked001,,1961-04-03
bakerdu01,1949.0,6.0,15.0,Riverside,USA,CA,,,,,,,Dusty,Baker,Johnnie B.,183.0,74.0,R,R,1968-09-07,bakerdu01,1986-10-04,baked002,,1949-06-15
bakerer01,1875.0,8.0,8.0,Concord,USA,MI,1945.0,10.0,25.0,USA,MI,Homer,Ernie,Baker,Earnest Gould,160.0,70.0,R,R,1905-08-18,bakerer01,1905-08-18,bakee101,1945-10-25,1875-08-08
bakerfl01,1916.0,10.0,10.0,Luray,USA,VA,2004.0,11.0,16.0,USA,OH,Youngstown,Floyd,Baker,Floyd Wilton,160.0,69.0,L,R,1943-05-04,bakerfl01,1955-05-04,bakef103,2004-11-16,1916-10-10
bakerfr02,1944.0,1.0,11.0,Bartow,USA,FL,2010.0,1.0,28.0,USA,NC,Raleigh,Frank,Baker,Frank,180.0,70.0,L,R,1969-07-27,bakerfr02,1971-09-29,bakef104,2010-01-28,1944-01-11
bakerfr03,1946.0,10.0,29.0,Meridian,USA,MS,,,,,,,Frank,Baker,Frank Watts,178.0,74.0,L,R,1970-08-09,bakerfr03,1974-10-02,bakef101,,1946-10-29
bakerge02,1925.0,6.0,15.0,Davenport,USA,IA,1999.0,12.0,1.0,USA,IA,Davenport,Gene,Baker,Eugene Walter,170.0,73.0,R,R,1953-09-20,bakerge02,1961-06-10,bakeg101,1999-12-01,1925-06-15
bakerge01,1857.0,8.0,20.0,St. Louis,USA,MO,1915.0,1.0,29.0,USA,MO,St. Louis,George,Baker,George F.,162.0,71.0,,,1883-05-24,bakerge01,1886-05-01,bakeg102,1915-01-29,1857-08-20
bakerfr01,1886.0,3.0,13.0,Trappe,USA,MD,1963.0,6.0,28.0,USA,MD,Trappe,Home Run,Baker,John Franklin,173.0,71.0,L,R,1908-09-21,bakerfr01,1922-09-29,bakef102,1963-06-28,1886-03-13
bakerho01,1888.0,3.0,1.0,Bridgeport,USA,CT,1964.0,1.0,16.0,USA,CT,Bridgeport,Howard,Baker,Howard Francis,175.0,71.0,R,R,1912-08-11,bakerho01,1915-10-06,bakeh101,1964-01-16,1888-03-01
bakerja01,1950.0,5.0,4.0,Birmingham,USA,AL,,,,,,,Jack,Baker,Jack Edward,225.0,77.0,R,R,1976-09-11,bakerja01,1977-06-08,bakej103,,1950-05-04
